,SaleDate,ParcelNumber,SaleAmount,Latitude,Longitude,RecordID_Int,Unit,UseCode,Style,Grade,YearBuilt,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,NumberOfStories,SquareFootageFinishedLiving,Address,FullAddress,Neighborhood,$/SqFt
3627,2006-07-27,21A129140,219000,38.01695,-78.503716,3490,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1302.0,129 LODGE CREEK CIR,129 LODGE CREEK CIR,Fry's Spring,168.20276497695852
3628,2002-05-31,21A129150,134000,38.016956,-78.503582,3491,,Single Family Attached,2 Sty Attached,C -,1996.0,3,1,2,0,2.00,1265.0,131 LODGE CREEK CIR,131 LODGE CREEK CIR,Fry's Spring,105.92885375494072
3629,2019-05-01,21A129150,265740,38.016956,-78.503582,3491,,Single Family Attached,2 Sty Attached,C -,1996.0,3,1,2,0,2.00,1265.0,131 LODGE CREEK CIR,131 LODGE CREEK CIR,Fry's Spring,210.07114624505928
3630,2006-02-02,21A129150,220500,38.016956,-78.503582,3491,,Single Family Attached,2 Sty Attached,C -,1996.0,3,1,2,0,2.00,1265.0,131 LODGE CREEK CIR,131 LODGE CREEK CIR,Fry's Spring,174.3083003952569
3631,2011-09-20,21A129160,144725,38.016899,-78.503489,3492,,Single Family Attached,2 Sty Attached,C,1996.0,4,1,3,0,2.00,1260.0,133 LODGE CREEK CIR,133 LODGE CREEK CIR,Fry's Spring,114.86111111111111
3632,2012-01-17,21A129160,87199,38.016899,-78.503489,3492,,Single Family Attached,2 Sty Attached,C,1996.0,4,1,3,0,2.00,1260.0,133 LODGE CREEK CIR,133 LODGE CREEK CIR,Fry's Spring,69.20555555555555
3633,2003-06-27,21A129300,147500,38.015989000000005,-78.504273,3494,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1386.0,107 LODGE CREEK CIR,107 LODGE CREEK CIR,Fry's Spring,106.42135642135642
3634,2018-05-31,21A129300,220000,38.015989000000005,-78.504273,3494,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1386.0,107 LODGE CREEK CIR,107 LODGE CREEK CIR,Fry's Spring,158.73015873015873
3635,2000-02-23,21A129300,90000,38.015989000000005,-78.504273,3494,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1386.0,107 LODGE CREEK CIR,107 LODGE CREEK CIR,Fry's Spring,64.93506493506493
3636,2008-01-30,21A129300,194485,38.015989000000005,-78.504273,3494,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1386.0,107 LODGE CREEK CIR,107 LODGE CREEK CIR,Fry's Spring,140.32106782106783
3637,2007-07-17,21A129400,203000,38.0160386,-78.5042502,3495,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1260.0,109 LODGE CREEK CIR,109 LODGE CREEK CIR,Fry's Spring,161.11111111111111
3638,2007-02-22,21A129500,196000,38.016155,-78.504153,3496,,Single Family Attached,2 Sty Attached,C,1995.0,3,1,2,0,2.00,1302.0,111 LODGE CREEK CIR,111 LODGE CREEK CIR,Fry's Spring,150.53763440860214
3639,2019-05-30,21A129700,208000,38.016324,-78.50402799999998,3498,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1302.0,115 LODGE CREEK CIR,115 LODGE CREEK CIR,Fry's Spring,159.7542242703533
3640,2000-09-11,21A129700,91000,38.016324,-78.50402799999998,3498,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1302.0,115 LODGE CREEK CIR,115 LODGE CREEK CIR,Fry's Spring,69.89247311827957
3641,2005-07-07,21A129700,200100,38.016324,-78.50402799999998,3498,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1302.0,115 LODGE CREEK CIR,115 LODGE CREEK CIR,Fry's Spring,153.68663594470047
3642,2003-11-25,21A129700,149900,38.016324,-78.50402799999998,3498,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1302.0,115 LODGE CREEK CIR,115 LODGE CREEK CIR,Fry's Spring,115.13056835637481
3643,2011-01-25,21A129800,180000,38.016412,-78.50397699999998,3499,,Single Family Attached,2 Sty Attached,C,1994.0,3,1,2,0,2.00,1390.0,117 LODGE CREEK CIR,117 LODGE CREEK CIR,Fry's Spring,129.49640287769785
3644,2013-06-06,21A129900,165500,38.016495,-78.50392099999998,3500,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1344.0,119 LODGE CREEK CIR,119 LODGE CREEK CIR,Fry's Spring,123.13988095238095
3645,2019-04-30,21A129900,230000,38.016495,-78.50392099999998,3500,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1344.0,119 LODGE CREEK CIR,119 LODGE CREEK CIR,Fry's Spring,171.13095238095238
3646,2011-06-27,21A129900,167500,38.016495,-78.50392099999998,3500,,Single Family Attached,2 Sty Attached,C -,1994.0,3,1,2,0,2.00,1344.0,119 LODGE CREEK CIR,119 LODGE CREEK CIR,Fry's Spring,124.62797619047619
3647,2013-07-01,21A130100,250000,38.01499099999999,-78.50516499999998,3501,F,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR F,Fry's Spring,175.56179775280899
3648,2013-03-14,21A130100,130000,38.01499099999999,-78.50516499999998,3501,F,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR F,Fry's Spring,91.29213483146067
3649,2013-03-14,21A130200,130000,38.01499099999999,-78.50516499999998,3502,E,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1416.0,101 LONGWOOD DR,101 LONGWOOD DR E,Fry's Spring,91.80790960451978
3650,2013-10-23,21A130200,227500,38.01499099999999,-78.50516499999998,3502,E,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1416.0,101 LONGWOOD DR,101 LONGWOOD DR E,Fry's Spring,160.6638418079096
3651,2013-09-27,21A130300,230000,38.01499099999999,-78.50516499999998,3503,D,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR D,Fry's Spring,161.51685393258427
3652,2013-02-21,21A130300,260000,38.01499099999999,-78.50516499999998,3503,D,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR D,Fry's Spring,182.58426966292134
3653,2013-02-21,21A130400,260000,38.01499099999999,-78.50516499999998,3504,C,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR C,Fry's Spring,182.58426966292134
3654,2013-06-25,21A130400,672450,38.01499099999999,-78.50516499999998,3504,C,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR C,Fry's Spring,472.2261235955056
3655,2018-05-09,21A130400,269000,38.01499099999999,-78.50516499999998,3504,C,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR C,Fry's Spring,188.90449438202248
3656,2017-06-27,21A130500,260000,38.01499099999999,-78.50516499999998,3505,B,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR B,Fry's Spring,182.58426966292134
3657,2013-06-25,21A130500,672450,38.01499099999999,-78.50516499999998,3505,B,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR B,Fry's Spring,472.2261235955056
3658,2013-02-21,21A130500,260000,38.01499099999999,-78.50516499999998,3505,B,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1424.0,101 LONGWOOD DR,101 LONGWOOD DR B,Fry's Spring,182.58426966292134
3659,2016-07-05,21A130600,256000,38.01499099999999,-78.50516499999998,3506,A,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1450.0,101 LONGWOOD DR,101 LONGWOOD DR A,Fry's Spring,176.55172413793105
3660,2013-02-21,21A130600,260000,38.01499099999999,-78.50516499999998,3506,A,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1450.0,101 LONGWOOD DR,101 LONGWOOD DR A,Fry's Spring,179.31034482758622
3661,2013-06-25,21A130600,672450,38.01499099999999,-78.50516499999998,3506,A,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1450.0,101 LONGWOOD DR,101 LONGWOOD DR A,Fry's Spring,463.7586206896552
3662,2018-10-18,21A130600,290000,38.01499099999999,-78.50516499999998,3506,A,Single Family Attached,2 Sty Attached,C,2013.0,3,1,2,2,2.00,1450.0,101 LONGWOOD DR,101 LONGWOOD DR A,Fry's Spring,200.0
3663,2014-05-13,21A131100,237500,38.014893,-78.50545090000001,3507,F,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1424.0,103 LONGWOOD DR,103 LONGWOOD DR F,Fry's Spring,166.78370786516854
3664,2018-03-09,21A131100,285000,38.014893,-78.50545090000001,3507,F,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1424.0,103 LONGWOOD DR,103 LONGWOOD DR F,Fry's Spring,200.14044943820224
3665,2012-03-29,21A131100,130000,38.014893,-78.50545090000001,3507,F,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1424.0,103 LONGWOOD DR,103 LONGWOOD DR F,Fry's Spring,91.29213483146067
3666,2012-03-29,21A131200,130000,38.014893,-78.50545090000001,3508,E,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR E,Fry's Spring,91.54929577464789
3667,2013-05-22,21A131200,225000,38.014893,-78.50545090000001,3508,E,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR E,Fry's Spring,158.45070422535213
3668,2013-05-22,21A131200,225000,38.014893,-78.50545090000001,3508,E,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR E,Fry's Spring,158.45070422535213
3669,2012-03-29,21A131300,260000,38.014893,-78.50545090000001,3509,D,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR D,Fry's Spring,183.09859154929578
3670,2014-07-10,21A131300,225000,38.014893,-78.50545090000001,3509,D,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR D,Fry's Spring,158.45070422535213
3671,2013-04-10,21A131400,230240,38.014893,-78.50545090000001,3510,C,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR C,Fry's Spring,162.14084507042253
3672,2019-03-07,21A131400,280000,38.014893,-78.50545090000001,3510,C,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR C,Fry's Spring,197.18309859154928
3673,2012-03-29,21A131400,260000,38.014893,-78.50545090000001,3510,C,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR C,Fry's Spring,183.09859154929578
3674,2017-02-15,21A131500,249900,38.014893,-78.50545090000001,3511,B,Single Family Attached,2 Sty Attached,C +,2012.0,3,1,2,2,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR B,Fry's Spring,175.98591549295776
3675,2012-07-24,21A131500,451800,38.014893,-78.50545090000001,3511,B,Single Family Attached,2 Sty Attached,C +,2012.0,3,1,2,2,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR B,Fry's Spring,318.16901408450707
3676,2012-03-29,21A131500,260000,38.014893,-78.50545090000001,3511,B,Single Family Attached,2 Sty Attached,C +,2012.0,3,1,2,2,2.00,1420.0,103 LONGWOOD DR,103 LONGWOOD DR B,Fry's Spring,183.09859154929578
3677,2012-03-29,21A131600,260000,38.014893,-78.50545090000001,3512,A,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,0,1420.0,103 LONGWOOD DR,103 LONGWOOD DR A,Fry's Spring,183.09859154929578
3678,2012-07-24,21A131600,451800,38.014893,-78.50545090000001,3512,A,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,0,1420.0,103 LONGWOOD DR,103 LONGWOOD DR A,Fry's Spring,318.16901408450707
3679,2017-04-27,21A131600,259900,38.014893,-78.50545090000001,3512,A,Single Family Attached,2 Sty Attached,C,2012.0,3,1,2,1,0,1420.0,103 LONGWOOD DR,103 LONGWOOD DR A,Fry's Spring,183.0281690140845
3680,2002-08-28,21A132000,115000,38.014726,-78.505577,3513,,Single Family Attached,2 Story,C,1976.0,3,1,1,0,2.00,1170.0,105-A LONGWOOD DR,105-A LONGWOOD DR,Fry's Spring,98.2905982905983
3681,2002-08-28,21A132100,115000,38.01465,-78.505659,3514,,Single Family Attached,2 Story,C,1976.0,3,1,1,0,2.00,1170.0,105-B LONGWOOD DR,105-B LONGWOOD DR,Fry's Spring,98.2905982905983
3682,2005-09-16,21A135000,265000,38.01425029999999,-78.50598120000001,3517,,Duplex,2 Story,C,1979.0,6,2,2,0,2.00,2340.0,111 LONGWOOD DR,111 LONGWOOD DR,Fry's Spring,113.24786324786325
3683,2004-07-29,21A136000,132000,38.0140594,-78.50611440000002,3518,,Duplex,2 Story,C,1979.0,6,2,2,0,2.00,2430.0,113 LONGWOOD DR,113 LONGWOOD DR,Fry's Spring,54.32098765432099
3684,2001-12-28,21A137100,68500,38.013868,-78.50624900000003,3520,,Single Family Attached,2 Story,C,1976.0,3,1,1,0,2.00,1170.0,115-B LONGWOOD DR,115-B LONGWOOD DR,Fry's Spring,58.547008547008545
3685,2001-02-28,21A139000,109000,38.01342959999999,-78.50593690000001,3522,,Duplex,2 Story,C,1979.0,6,0,0,0,2.00,2560.0,116 LONGWOOD DR,116 LONGWOOD DR,Fry's Spring,42.578125
3686,2011-04-07,21A146100,260000,38.014522799999995,-78.50505140000001,3531,A,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1394.0,102 LONGWOOD DR,102 LONGWOOD DR A,Fry's Spring,186.51362984218076
3687,2013-01-31,21A146100,209000,38.014522799999995,-78.50505140000001,3531,A,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1394.0,102 LONGWOOD DR,102 LONGWOOD DR A,Fry's Spring,149.92826398852225
3688,2012-07-10,21A146200,190291,38.014522799999995,-78.50505140000001,3532,B,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1380.0,102 LONGWOOD DR,102 LONGWOOD DR B,Fry's Spring,137.89202898550724
3689,2011-04-07,21A146200,260000,38.014522799999995,-78.50505140000001,3532,B,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1380.0,102 LONGWOOD DR,102 LONGWOOD DR B,Fry's Spring,188.40579710144928
3690,2016-06-28,21A146200,220900,38.014522799999995,-78.50505140000001,3532,B,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1380.0,102 LONGWOOD DR,102 LONGWOOD DR B,Fry's Spring,160.07246376811594
3691,2011-04-07,21A146300,260000,38.014522799999995,-78.50505140000001,3533,C,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1380.0,102 LONGWOOD DR,102 LONGWOOD DR C,Fry's Spring,188.40579710144928
3692,2013-06-19,21A146300,209900,38.014522799999995,-78.50505140000001,3533,C,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1380.0,102 LONGWOOD DR,102 LONGWOOD DR C,Fry's Spring,152.1014492753623
3693,2011-07-13,21A146400,239700,38.014522799999995,-78.50505140000001,3534,D,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1394.0,102 LONGWOOD DR,102 LONGWOOD DR D,Fry's Spring,171.9512195121951
3694,2011-04-07,21A146400,260000,38.014522799999995,-78.50505140000001,3534,D,Single Family Attached,2 Sty Attached,C,2011.0,3,1,2,0,2.00,1394.0,102 LONGWOOD DR,102 LONGWOOD DR D,Fry's Spring,186.51362984218076
3695,2005-07-19,21B016100,267000,38.014852000000005,-78.50066199999998,3543,,Single Family Attached,2 Story (Avg),C,2005.0,3,1,2,0,2.00,1436.0,101 OLD FIFTH CIR,101 OLD FIFTH CIR,Fry's Spring,185.93314763231197
3696,2006-06-13,21B016101,296000,38.0154586,-78.5004811,3544,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1445.0,119 OLD FIFTH CIR,119 OLD FIFTH CIR,Fry's Spring,204.84429065743944
3697,2005-11-10,21B016101,269900,38.0154586,-78.5004811,3544,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1445.0,119 OLD FIFTH CIR,119 OLD FIFTH CIR,Fry's Spring,186.78200692041523
3698,2019-05-03,21B016101,267500,38.0154586,-78.5004811,3544,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1445.0,119 OLD FIFTH CIR,119 OLD FIFTH CIR,Fry's Spring,185.12110726643598
3699,2005-11-07,21B016110,262900,38.015505,-78.5004198,3545,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1404.0,121 OLD FIFTH CIR,121 OLD FIFTH CIR,Fry's Spring,187.25071225071224
3700,2005-11-14,21B016120,270364,38.0155414,-78.50036750000001,3546,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,123 OLD FIFTH CIR,123 OLD FIFTH CIR,Fry's Spring,190.39718309859154
3701,2019-07-30,21B016120,269000,38.0155414,-78.50036750000001,3546,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,123 OLD FIFTH CIR,123 OLD FIFTH CIR,Fry's Spring,189.43661971830986
3702,2007-04-03,21B016120,310000,38.0155414,-78.50036750000001,3546,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,123 OLD FIFTH CIR,123 OLD FIFTH CIR,Fry's Spring,218.30985915492957
3703,2005-11-29,21B016130,263750,38.0155768,-78.50031299999998,3547,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,125 OLD FIFTH CIR,125 OLD FIFTH CIR,Fry's Spring,185.7394366197183
3704,2016-06-21,21B016130,233000,38.0155768,-78.50031299999998,3547,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,125 OLD FIFTH CIR,125 OLD FIFTH CIR,Fry's Spring,164.08450704225353
3705,2006-07-13,21B016140,309900,38.015613200000004,-78.5002587,3548,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1404.0,127 OLD FIFTH CIR,127 OLD FIFTH CIR,Fry's Spring,220.72649572649573
3706,2015-07-08,21B016140,245000,38.015613200000004,-78.5002587,3548,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1404.0,127 OLD FIFTH CIR,127 OLD FIFTH CIR,Fry's Spring,174.5014245014245
3707,2005-11-29,21B016150,262900,38.015648600000006,-78.5002063,3549,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1404.0,129 OLD FIFTH CIR,129 OLD FIFTH CIR,Fry's Spring,187.25071225071224
3708,2009-11-24,21B016160,225000,38.0156816,-78.50015239999998,3550,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,131 OLD FIFTH CIR,131 OLD FIFTH CIR,Fry's Spring,158.45070422535213
3709,2015-03-30,21B016160,245000,38.0156816,-78.50015239999998,3550,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,131 OLD FIFTH CIR,131 OLD FIFTH CIR,Fry's Spring,172.53521126760563
3710,2005-12-12,21B016160,262900,38.0156816,-78.50015239999998,3550,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1420.0,131 OLD FIFTH CIR,131 OLD FIFTH CIR,Fry's Spring,185.14084507042253
3711,2006-01-12,21B016170,248900,38.015729799999995,-78.5000828,3551,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1444.0,133 OLD FIFTH CIR,133 OLD FIFTH CIR,Fry's Spring,172.3684210526316
3712,2006-03-20,21B016170,319900,38.015729799999995,-78.5000828,3551,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,1,2.00,1444.0,133 OLD FIFTH CIR,133 OLD FIFTH CIR,Fry's Spring,221.53739612188366
3713,2017-05-31,21B016180,282250,38.015806,-78.499802,3552,,Single Family Attached,2 Sty Attached,C,2006.0,4,2,3,0,2.00,1428.0,135 OLD FIFTH CIR,135 OLD FIFTH CIR,Fry's Spring,197.65406162464987
3714,2006-03-07,21B016180,298195,38.015806,-78.499802,3552,,Single Family Attached,2 Sty Attached,C,2006.0,4,2,3,0,2.00,1428.0,135 OLD FIFTH CIR,135 OLD FIFTH CIR,Fry's Spring,208.82002801120447
3715,2006-03-06,21B016190,279900,38.015752,-78.499747,3553,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,137 OLD FIFTH CIR,137 OLD FIFTH CIR,Fry's Spring,197.11267605633802
3716,2016-07-26,21B016190,274900,38.015752,-78.499747,3553,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,137 OLD FIFTH CIR,137 OLD FIFTH CIR,Fry's Spring,193.59154929577466
3717,2014-05-21,21B016190,239700,38.015752,-78.499747,3553,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,137 OLD FIFTH CIR,137 OLD FIFTH CIR,Fry's Spring,168.80281690140845
3718,2019-10-22,21B016200,218900,38.0149196,-78.5007082,3554,,Single Family Attached,2 Sty Attached,C,2005.0,3,1,2,0,2.00,1404.0,103 OLD FIFTH CIR,103 OLD FIFTH CIR,Fry's Spring,155.91168091168092
3719,2005-07-15,21B016200,236900,38.0149196,-78.5007082,3554,,Single Family Attached,2 Sty Attached,C,2005.0,3,1,2,0,2.00,1404.0,103 OLD FIFTH CIR,103 OLD FIFTH CIR,Fry's Spring,168.73219373219374
3720,2017-06-22,21B016201,255000,38.015707899999995,-78.499702,3555,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,139 OLD FIFTH CIR,139 OLD FIFTH CIR,Fry's Spring,179.57746478873239
3721,2017-01-09,21B016201,202604,38.015707899999995,-78.499702,3555,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,139 OLD FIFTH CIR,139 OLD FIFTH CIR,Fry's Spring,142.67887323943663
3722,2006-03-10,21B016201,281875,38.015707899999995,-78.499702,3555,,Single Family Attached,2 Sty Attached,C,2006.0,3,1,2,0,2.00,1420.0,139 OLD FIFTH CIR,139 OLD FIFTH CIR,Fry's Spring,198.50352112676057
3723,2010-09-17,21B016210,307110,38.015668,-78.49965399999998,3556,,Single Family Attached,2 Sty Attached,C,2006.0,4,1,3,0,2.00,1404.0,141 OLD FIFTH CIR,141 OLD FIFTH CIR,Fry's Spring,218.73931623931625
3724,2006-03-10,21B016210,279900,38.015668,-78.49965399999998,3556,,Single Family Attached,2 Sty Attached,C,2006.0,4,1,3,0,2.00,1404.0,141 OLD FIFTH CIR,141 OLD FIFTH CIR,Fry's Spring,199.35897435897436
3725,2010-09-21,21B016210,187500,38.015668,-78.49965399999998,3556,,Single Family Attached,2 Sty Attached,C,2006.0,4,1,3,0,2.00,1404.0,141 OLD FIFTH CIR,141 OLD FIFTH CIR,Fry's Spring,133.54700854700855
3726,2018-02-28,21B016210,250000,38.015668,-78.49965399999998,3556,,Single Family Attached,2 Sty Attached,C,2006.0,4,1,3,0,2.00,1404.0,141 OLD FIFTH CIR,141 OLD FIFTH CIR,Fry's Spring,178.06267806267806
3727,2006-03-17,21B016220,262900,38.015626,-78.499613,3557,,Single Family Attached,2 Sty Attached,C,2006.0,3,2,2,0,2.00,1404.0,143 OLD FIFTH CIR,143 OLD FIFTH CIR,Fry's Spring,187.25071225071224
3728,2006-03-17,21B016230,255550,38.015586,-78.499566,3558,,Single Family Attached,2 Sty Attached,C,2006.0,4,0,3,0,2.00,1420.0,145 OLD FIFTH CIR,145 OLD FIFTH CIR,Fry's Spring,179.96478873239437
3729,2006-03-17,21B016240,261250,38.015529,-78.499507,3559,,Single Family Attached,2 Sty Attached,C,2006.0,4,1,3,0,2.00,1444.0,147 OLD FIFTH CIR,147 OLD FIFTH CIR,Fry's Spring,180.92105263157896
3730,2006-04-21,21B016250,309900,38.0153434,-78.49954709999999,3560,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,1,2.00,1444.0,148 OLD FIFTH CIR,148 OLD FIFTH CIR,Fry's Spring,214.61218836565098
3731,2017-06-15,21B016250,258000,38.0153434,-78.49954709999999,3560,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,1,2.00,1444.0,148 OLD FIFTH CIR,148 OLD FIFTH CIR,Fry's Spring,178.67036011080333
3732,2014-11-07,21B016250,245000,38.0153434,-78.49954709999999,3560,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,1,2.00,1444.0,148 OLD FIFTH CIR,148 OLD FIFTH CIR,Fry's Spring,169.66759002770084
3733,2011-11-30,21B016260,191000,38.0152894,-78.4996111,3561,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,No dat,2.00,1420.0,150 OLD FIFTH CIR,150 OLD FIFTH CIR,Fry's Spring,134.50704225352112
3734,2017-07-31,21B016260,265000,38.0152894,-78.4996111,3561,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,No dat,2.00,1420.0,150 OLD FIFTH CIR,150 OLD FIFTH CIR,Fry's Spring,186.61971830985917
3735,2006-06-27,21B016260,303090,38.0152894,-78.4996111,3561,,Single Family Attached,2 Sty Attached,C,2005.0,4,1,3,No dat,2.00,1420.0,150 OLD FIFTH CIR,150 OLD FIFTH CIR,Fry's Spring,213.44366197183098
