0,LATITUDE,LONGITUDE
322 11TH ST NE,38.0302007,-78.47082089999999
324 11TH ST NE,38.0304411,-78.4707765
1102 LITTLE HIGH ST,38.0304235,-78.4705989
1104 LITTLE HIGH ST,38.0303695,-78.47046569999999
1106 LITTLE HIGH ST,38.0303155,-78.4703325
1108 LITTLE HIGH ST,38.0301755,-78.4701549
1114 LITTLE HIGH ST,38.0300952,-78.4697553
1116 LITTLE HIGH ST,38.030028,-78.4694889
1118 LITTLE HIGH ST,38.0299561,-78.469278
1120 LITTLE HIGH ST,38.0298714,-78.46913359999999
305 FARM LN,38.029448,-78.46940010000002
307 FARM LN,38.0296024,-78.4693113
308 FARM LN,38.02940840000001,-78.46900049999999
1124 LITTLE HIGH ST,38.02978969999999,-78.46883389999999
1126 LITTLE HIGH ST,38.0296996,-78.4686452
0 12TH ST NE,38.0285521,-78.4691479
1128 LITTLE HIGH ST,38.0296457,-78.46851199999999
1130 LITTLE HIGH ST,38.0295917,-78.4683788
311 12TH ST NE,38.0293104,-78.46842319999999
309 12TH ST NE,38.0290973,-78.4684343
1201 E JEFFERSON ST,38.028777,-78.46888299999999
300 12TH ST NE,38.02835,-78.4682012
301 13TH ST NE,38.0281748,-78.4676684
303 13TH ST NE,38.0282884,-78.4675796
302 12TH ST NE,38.0285044,-78.4681124
304 12TH ST NE,38.0286588,-78.4680236
305 13TH ST NE,38.0284429,-78.4674907
307 13TH ST NE,38.0285973,-78.4674019
306 12TH ST NE,38.02881319999999,-78.4679348
308 12TH ST NE,38.02892689999999,-78.467846
309 13TH ST NE,38.0287605,-78.4674019
311 13TH ST NE,38.0289149,-78.4673131
310 12TH ST NE,38.0290901,-78.467846
1202 LITTLE HIGH ST,38.0294165,-78.467846
1204 LITTLE HIGH ST,38.0293716,-78.46770169999999
1208 LITTLE HIGH ST,38.0293041,-78.4675352
1210 LITTLE HIGH ST,38.0292501,-78.4674019
1212 LITTLE HIGH ST,38.0292256,-78.4672576
1214 LITTLE HIGH ST,38.0291694,-78.4671022
1216 LITTLE HIGH ST,38.029111,-78.4669246
1300 LITTLE HIGH ST,38.02902100000001,-78.4667359
1302 LITTLE HIGH ST,38.028967,-78.4666027
1304 LITTLE HIGH ST,38.028913,-78.4664695
339 MEADE AVE,38.0287962,-78.46611419999999
337 MEADE AVE,38.0286418,-78.466203
315 MEADE AVE,38.028569,-78.4662918
308 13TH ST NE,38.0286989,-78.4667803
306 13TH ST NE,38.0285401,-78.46682469999999
313 MEADE AVE,38.02841009999999,-78.4663363
311 MEADE AVE,38.028326,-78.466414
304 13TH ST NE,38.0284353,-78.46700229999999
309 MEADE AVE,38.0281101,-78.4666027
302 13TH ST NE,38.0282401,-78.46709109999999
300 13TH ST NE,38.028156,-78.4671688
305 MEADE AVE,38.0279105,-78.4666471
301 MEADE AVE,38.0276832,-78.46682469999999
215 MEADE AVE,38.0276192,-78.46700229999999
213 MEADE AVE,38.0274447,-78.4669912
211 MEADE AVE,38.0273289,-78.46705779999999
209 MEADE AVE,38.0271472,-78.46717989999999
1221 E MARKET ST,38.0266607,-78.467624
1219 E MARKET ST,38.0267103,-78.4677128
1215 E MARKET ST,38.0272025,-78.46835659999999
1220 E JEFFERSON ST,38.02776360000001,-78.4672243
1218 E JEFFERSON ST,38.0277492,-78.4674907
1214 E JEFFERSON ST,38.027812,-78.4677128
1212 E JEFFERSON ST,38.0278704,-78.4678904
1210 E JEFFERSON ST,38.0279423,-78.46810130000001
1208 E JEFFERSON ST,38.0280323,-78.46829
1206 E JEFFERSON ST,38.0280951,-78.46851199999999
1204 E JEFFERSON ST,38.02815349999999,-78.46868959999999
1202 E JEFFERSON ST,38.0282075,-78.4688228
1200 E JEFFERSON ST,38.0282703,-78.4690449
208 12TH ST NE,38.0280387,-78.4691781
1201 E MARKET ST,38.027534,-78.4696443
1136 E MARKET ST,38.0268441,-78.4698885
1140-42 E MARKET ST,38.0268743,-78.4694006
1144 E MARKET ST,38.0266563,-78.4690227
100 10TH ST NE,38.0284016,-78.4734628
1006 E MARKET ST,38.0283313,-78.47275239999999
1000 E MARKET ST,38.0285026,-78.473041
434 MEADE AVE,38.0299743,-78.4648265
439 FAIRWAY AVE,38.0297307,-78.46442689999999
437 FAIRWAY AVE,38.0296724,-78.4642492
432 MEADE AVE,38.0298155,-78.4648709
430 MEADE AVE,38.029723,-78.464957
428 MEADE AVE,38.0295883,-78.4650485
424 MEADE AVE,38.02947470000001,-78.4651373
422 MEADE AVE,38.0293159,-78.4651817
420 MEADE AVE,38.0291925,-78.4652645
326 MEADE AVE,38.02908430000001,-78.46531499999999
322 MEADE AVE,38.0288178,-78.46499299999999
324 MEADE AVE,38.0289662,-78.4653594
425 CAROLINE AVE,38.0284561,-78.4648418
321 CAROLINE AVE,38.028339,-78.465023
320 MEADE AVE,38.028739,-78.465537
320-1/2 MEADE AVE,38.0285478,-78.4653258
318 MEADE AVE,38.0285981,-78.4656591
315 CAROLINE AVE,38.0283391,-78.4650237
316 MEADE AVE,38.028471,-78.4657146
314 MEADE AVE,38.0283665,-78.46579229999999
300 MEADE AVE,38.027678,-78.465092
1306 CHESAPEAKE ST,38.0270681,-78.4660928
209 16TH ST NE,38.026566,-78.465983
207 16TH ST NE,38.02638,-78.46602539999999
1314 CHESAPEAKE ST,38.0268457,-78.4656813
1310 CHESAPEAKE ST,38.0269031,-78.4658245
1308 CHESAPEAKE ST,38.0269731,-78.4659495
1304 CHESAPEAKE ST,38.02705479999999,-78.4662474
1302 CHESAPEAKE ST,38.027154,-78.4664251
1300 CHESAPEAKE ST,38.0272532,-78.4666027
210 MEADE AVE,38.0270103,-78.4667248
208 MEADE AVE,38.026746,-78.4664251
206 MEADE AVE,38.0267404,-78.4667803
1301 E MARKET ST,38.02646319999999,-78.46696899999999
1307 E MARKET ST,38.0262146,-78.4667248
1309 E MARKET ST,38.0262312,-78.46648060000001
1315 E MARKET ST,38.02610749999999,-78.4661586
1313 E MARKET ST,38.026234,-78.466325
1317 E MARKET ST,38.0259904,-78.4659033
1319 E MARKET ST,38.0259342,-78.4657479
1321 E MARKET ST,38.0258802,-78.4656147
1323 E MARKET ST,38.02579230000001,-78.4654482
1325 E MARKET ST,38.0257748,-78.4652706
1327 E MARKET ST,38.0256756,-78.4650929
1329 E MARKET ST,38.025728,-78.464879
1331 E MARKET ST,38.0255632,-78.4647821
1335 E MARKET ST,38.025464,-78.4646045
1337 E MARKET ST,38.025356,-78.46433809999999
1339 E MARKET ST,38.0253089,-78.46417149999999
1341 E MARKET ST,38.025251,-78.46404
1343 E MARKET ST,38.0251896,-78.463894
1345 E MARKET ST,38.025172,-78.4637164
1405 E MARKET ST,38.0249968,-78.4631835
1509 E MARKET ST,38.024708,-78.4627395
1513 E MARKET ST,38.024546,-78.4623398
1511 E MARKET ST,38.02464519999999,-78.4625174
1515 E MARKET ST,38.0244468,-78.4621622
1517 E MARKET ST,38.0244449,-78.46204010000001
0 18TH ST NE,38.0252386,-78.4613311
210 FAIRWAY AVE,38.0255505,-78.4630059
208 FAIRWAY AVE,38.0254368,-78.4630947
1400 CHESAPEAKE ST,38.0257457,-78.4629171
1404 CHESAPEAKE ST,38.025487,-78.4627299
1406 CHESAPEAKE ST,38.0255385,-78.462473
1408 CHESAPEAKE ST,38.0254437,-78.4623398
1410 CHESAPEAKE ST,38.0254305,-78.4622066
1412 CHESAPEAKE ST,38.0253608,-78.46201789999999
1414 CHESAPEAKE ST,38.0252842,-78.4618625
1416 CHESAPEAKE ST,38.0252189,-78.4617181
1418 CHESAPEAKE ST,38.0251649,-78.46158489999999
1344 CHESAPEAKE ST,38.0258989,-78.46322789999999
1342 CHESAPEAKE ST,38.0259573,-78.4634056
1340 CHESAPEAKE ST,38.0260113,-78.4635388
1338 CHESAPEAKE ST,38.0260697,-78.4637164
1336 CHESAPEAKE ST,38.0261237,-78.4638496
1334 CHESAPEAKE ST,38.02618210000001,-78.46402719999999
1332 CHESAPEAKE ST,38.0262405,-78.46420479999999
1330 CHESAPEAKE ST,38.0262537,-78.46433809999999
1328 CHESAPEAKE ST,38.0263485,-78.4644713
1326 CHESAPEAKE ST,38.0264433,-78.4646045
1324 CHESAPEAKE ST,38.0265017,-78.4647821
1322 CHESAPEAKE ST,38.0265557,-78.4649153
1320 CHESAPEAKE ST,38.0266141,-78.4650929
1318 CHESAPEAKE ST,38.0266725,-78.4652706
1316 CHESAPEAKE ST,38.0267673,-78.46540379999999
210 16TH ST NE,38.0264584,-78.46558139999999
1315 CHESAPEAKE ST,38.0270893,-78.4653594
1317 CHESAPEAKE ST,38.0270717,-78.4651817
0 CHESAPEAKE ST,38.0252386,-78.4613311
1321 CHESAPEAKE ST,38.0269593,-78.4648709
1323 CHESAPEAKE ST,38.0268601,-78.4646933
1327 CHESAPEAKE ST,38.0267634,-78.46443800000002
101 CHISHOLM PL,38.0266168,-78.4641937
119 CHISHOLM PL,38.0276023,-78.4635393
121 CHISHOLM PL,38.02772100000001,-78.4634944
114 CHISHOLM PL,38.0275542,-78.4630512
112 CHISHOLM PL,38.02744089999999,-78.4631394
110 CHISHOLM PL,38.0273226,-78.46318389999999
108 CHISHOLM PL,38.0271999,-78.4631837
106 CHISHOLM PL,38.0270869,-78.4632725
104 CHISHOLM PL,38.0270048,-78.46337249999999
102 CHISHOLM PL,38.0269002,-78.46345
100 CHISHOLM PL,38.0267866,-78.4635388
103 CHISHOLM PL,38.0267213,-78.46411599999999
105 CHISHOLM PL,38.0267941,-78.46402719999999
107 CHISHOLM PL,38.0269078,-78.4639384
109 CHISHOLM PL,38.0270258,-78.463894
111 CHISHOLM PL,38.0271438,-78.4638496
113 CHISHOLM PL,38.0272618,-78.4638052
115 CHISHOLM PL,38.0274162,-78.4637164
117 CHISHOLM PL,38.0274892,-78.46362789999999
1335 CHESAPEAKE ST,38.0265273,-78.4638052
1339 CHESAPEAKE ST,38.0264513,-78.46345
1341 CHESAPEAKE ST,38.0263157,-78.4633167
1343 CHESAPEAKE ST,38.0262617,-78.4631835
1345 CHESAPEAKE ST,38.0262077,-78.46305029999999
1401 CHESAPEAKE ST,38.026138,-78.462676
1400 SHORT 18TH ST,38.0266201,-78.4623731
1406 SHORT 18TH ST NE,38.0263,-78.461968
1412 SHORT 18TH ST,38.02609899999999,-78.461516
1402 SHORT 18TH ST,38.0264359,-78.462265
1411 CHESAPEAKE ST,38.0258849,-78.4618514
1403 CHESAPEAKE ST,38.0260959,-78.4625396
1405 CHESAPEAKE ST,38.026133,-78.4622954
1404 SHORT 18TH ST,38.0264418,-78.4621178
1409 CHESAPEAKE ST,38.0258705,-78.4621178
1415 CHESAPEAKE ST,38.0256545,-78.46158489999999
1419 CHESAPEAKE ST,38.0254693,-78.4613629
1418 SHORT 18TH ST NE,38.0260054,-78.4610076
307 18TH ST NE,38.0258234,-78.46122969999999
1414 SHORT 18TH ST,38.02603300000001,-78.461355
307 FAIRWAY AVE,38.0265574,-78.46287269999999
309 FAIRWAY AVE,38.0267481,-78.4627393
311 FAIRWAY AVE,38.0269026,-78.46265079999999
313 FAIRWAY AVE,38.0270205,-78.46260649999999
315 FAIRWAY AVE,38.0271299,-78.46247290000001
317 FAIRWAY AVE,38.0272885,-78.4624288
433 FAIRWAY AVE,38.0294859,-78.4637053
415 FAIRWAY AVE,38.0281055,-78.463672
413 FAIRWAY AVE,38.0280427,-78.46345
411 FAIRWAY AVE,38.0279347,-78.4631835
409 FAIRWAY AVE,38.02783549999999,-78.4630059
407 FAIRWAY AVE,38.0277109,-78.462813
405 FAIRWAY AVE,38.0276691,-78.4625618
401 FAIRWAY AVE,38.0274478,-78.4623841
400 FAIRWAY AVE,38.0277299,-78.4619402
402 FAIRWAY AVE,38.0278655,-78.4620734
404 FAIRWAY AVE,38.0279647,-78.462251
431 FAIRWAY AVE,38.0292159,-78.4637608
406 FAIRWAY AVE,38.0280727,-78.4625174
408 FAIRWAY AVE,38.02818,-78.46264599999999
410 FAIRWAY AVE,38.0282296,-78.4628728
412 FAIRWAY AVE,38.0282885,-78.4630505
414 FAIRWAY AVE,38.0283968,-78.4633167
416 FAIRWAY AVE,38.0284959,-78.4634943
418 FAIRWAY AVE,38.0285585,-78.4636689
418 ARBOR CIR,38.0289812,-78.4634497
416 ARBOR CIR,38.028878,-78.4632282
414 ARBOR CIR,38.02881929999999,-78.46305
429 FAIRWAY AVE,38.0290615,-78.4638496
412 ARBOR CIR,38.0287156,-78.4628275
410 ARBOR CIR,38.0286117,-78.46260699999999
408 ARBOR CIR,38.0286264,-78.4623398
407 ARBOR CIR,38.0288988,-78.4622066
409 ARBOR CIR,38.0290664,-78.462251
411 ARBOR CIR,38.0290972,-78.4625618
413 ARBOR CIR,38.0291192,-78.46278389999999
415 ARBOR CIR,38.0291776,-78.46296149999999
417 ARBOR CIR,38.029322,-78.4631835
427 FAIRWAY AVE,38.028898,-78.4639495
425 FAIRWAY AVE,38.0287571,-78.4640716
423 FAIRWAY AVE,38.0286208,-78.46426919999999
421 FAIRWAY AVE,38.028417,-78.464317
419 FAIRWAY AVE,38.0282311,-78.46411599999999
417 FAIRWAY AVE,38.0281683,-78.463894
320 FAIRWAY AVE,38.0275109,-78.461058
1401 SHORT 18TH ST,38.026961,-78.4621805
1403 SHORT 18TH ST,38.026913,-78.461974
1405 SHORT 18TH ST,38.026846,-78.461826
1407 SHORT 18TH ST,38.026713,-78.46173639999999
1409 SHORT 18TH ST,38.0266338,-78.46158489999999
1411 SHORT 18TH ST,38.026581,-78.46141999999999
1413 SHORT 18TH ST,38.0265709,-78.46122199999999
1415 SHORT 18TH ST,38.026499,-78.46106999999999
1417 SHORT 18TH ST,38.02643,-78.46091799999999
1419 SHORT 18TH ST,38.0263599,-78.460769
1501 SHORT 18TH ST NE,38.0262062,-78.4605636
1503 SHORT 18TH ST NE,38.0261522,-78.46043039999999
1505 SHORT 18TH ST NE,38.0260894,-78.46020829999999
1701 CHESAPEAKE ST,38.0244139,-78.4590782
310 RIVERSIDE AVE,38.0245503,-78.4548683
1701 RIVERSIDE AVE,38.029673,-78.45498099999999
338 RIVERSIDE AVE,38.02564100000001,-78.454166
340 RIVERSIDE AVE,38.0256949,-78.4541689
342 RIVERSIDE AVE,38.025801,-78.45411
344 RIVERSIDE AVE,38.0258628,-78.4541824
346 RIVERSIDE AVE,38.0259604,-78.454143
348 RIVERSIDE AVE,38.0260325,-78.4541735
350 RIVERSIDE AVE,38.0261845,-78.4541689
352 RIVERSIDE AVE,38.026192,-78.45414699999999
354 RIVERSIDE AVE,38.026287,-78.454188
312 RIVERSIDE AVE,38.0246049,-78.45480169999999
314 RIVERSIDE AVE,38.024709,-78.454743
356 RIVERSIDE AVE,38.0263113,-78.45421329999999
358 RIVERSIDE AVE,38.0264242,-78.4543448
360 RIVERSIDE AVE,38.026446,-78.4543661
362 RIVERSIDE AVE,38.0265782,-78.4544353
364 RIVERSIDE AVE,38.026594,-78.45445
366 RIVERSIDE AVE,38.0267182,-78.4546129
368 RIVERSIDE AVE,38.026706,-78.454625
370 RIVERSIDE AVE,38.026765,-78.454724
372 RIVERSIDE AVE,38.026813,-78.4547462
400 RIVERSIDE AVE,38.0268758,-78.4549682
316 RIVERSIDE AVE,38.0247684,-78.4547018
318 RIVERSIDE AVE,38.0248547,-78.4546462
402 RIVERSIDE AVE,38.026926,-78.454949
404 RIVERSIDE AVE,38.0270129,-78.454996
406 RIVERSIDE AVE,38.0269342,-78.4551458
408 RIVERSIDE AVE,38.0269567,-78.4552777
410 RIVERSIDE AVE,38.0270334,-78.45532349999999
412 RIVERSIDE AVE,38.02709189999999,-78.4555011
414 RIVERSIDE AVE,38.027141,-78.455491
416 RIVERSIDE AVE,38.0271346,-78.45562319999999
418 RIVERSIDE AVE,38.0271503,-78.4556788
420 RIVERSIDE AVE,38.0272087,-78.4558564
320 RIVERSIDE AVE,38.0249115,-78.45460179999999
322 RIVERSIDE AVE,38.0250091,-78.4545574
422 RIVERSIDE AVE,38.0272404,-78.4558675
424 RIVERSIDE AVE,38.02724600000001,-78.456003
426 RIVERSIDE AVE,38.0273079,-78.45603400000002
435 RIVERSIDE AVE,38.026782,-78.456311
433 RIVERSIDE AVE,38.0267586,-78.45625609999999
431 RIVERSIDE AVE,38.0267539,-78.456068
429 RIVERSIDE AVE,38.026773,-78.4559896
427 RIVERSIDE AVE,38.02668999999999,-78.45587499999999
425 RIVERSIDE AVE,38.0267146,-78.455812
423 RIVERSIDE AVE,38.026624,-78.455682
324 RIVERSIDE AVE,38.0250772,-78.4545241
326 RIVERSIDE AVE,38.0251613,-78.4544464
421 RIVERSIDE AVE,38.0266631,-78.455601
419 RIVERSIDE AVE,38.0265978,-78.4554567
417 RIVERSIDE AVE,38.0265259,-78.455395
415 RIVERSIDE AVE,38.0265394,-78.4552791
413 RIVERSIDE AVE,38.02646,-78.455202
411 RIVERSIDE AVE,38.0264358,-78.455057
409 RIVERSIDE AVE,38.026393,-78.455016
407 RIVERSIDE AVE,38.026357,-78.454922
405 RIVERSIDE AVE,38.0263289,-78.45481699999999
403 RIVERSIDE AVE,38.0261966,-78.4547018
328 RIVERSIDE AVE,38.0252182,-78.454402
330 RIVERSIDE AVE,38.025292,-78.454298
401 RIVERSIDE AVE,38.0261489,-78.454595
100 RIVERBLUFF CIR,38.0275791,-78.4563005
117 RIVERBLUFF CIR,38.0282152,-78.45736629999999
119 RIVERBLUFF CIR,38.0280884,-78.4573219
121 RIVERBLUFF CIR,38.027912,-78.4571886
123 RIVERBLUFF CIR,38.0277675,-78.4569666
125 RIVERBLUFF CIR,38.0276727,-78.4568334
127 RIVERBLUFF CIR,38.02753269999999,-78.4566557
101 RIVERBLUFF CIR,38.027886,-78.456491
109 RIVERBLUFF CIR,38.028079,-78.45655699999999
111 RIVERBLUFF CIR,38.028159,-78.456683
115 RIVERBLUFF CIR,38.0283696,-78.4572774
102 RIVERBLUFF CIR,38.027718,-78.4561219
120 RIVERBLUFF CIR,38.0280083,-78.4568223
124 RIVERBLUFF CIR,38.0279087,-78.4567446
118 RIVERBLUFF CIR,38.028212,-78.4569222
104 RIVERBLUFF CIR,38.0278835,-78.4560784
106 RIVERBLUFF CIR,38.0280875,-78.4560784
108 RIVERBLUFF CIR,38.0282259,-78.4562078
110 RIVERBLUFF CIR,38.028389,-78.456583
112 RIVERBLUFF CIR,38.028569,-78.45670299999999
114 RIVERBLUFF CIR,38.0284976,-78.4569222
116 RIVERBLUFF CIR,38.0284744,-78.4570998
332 RIVERSIDE AVE,38.0253726,-78.4543132
334 RIVERSIDE AVE,38.025468,-78.45424659999999
336 RIVERSIDE AVE,38.025527,-78.4542244
0 RIVERSIDE AVE,38.0240387,-78.4554361
292 RIVERSIDE AVE,38.023176,-78.4558231
294 RIVERSIDE AVE,38.023324,-78.455665
296 RIVERSIDE AVE,38.023504,-78.45555
298 RIVERSIDE AVE,38.0237165,-78.45541589999999
1905 CHESAPEAKE ST,38.0231018,-78.45558989999999
300 RIVERSIDE AVE,38.0239323,-78.45532349999999
302 RIVERSIDE AVE,38.0240478,-78.4552042
304 RIVERSIDE AVE,38.0242099,-78.45509899999999
306 RIVERSIDE AVE,38.0243956,-78.455057
308 RIVERSIDE AVE,38.0244438,-78.4549973
329 RIVERSIDE AVE,38.0261152,-78.45614499999999
1729 CHESAPEAKE ST,38.023976,-78.4574107
1731 CHESAPEAKE ST,38.023886,-78.457151
1733 CHESAPEAKE ST,38.023824,-78.456993
1803 CHESAPEAKE ST,38.0237512,-78.456789
1803-1/2 CHESAPEAKE ST,38.0236475,-78.4565669
1805 CHESAPEAKE ST,38.0235891,-78.4563893
301-A RIVERSIDE AVE,38.023285,-78.45621299999999
317 RIVERSIDE AVE,38.0249801,-78.4551903
319 RIVERSIDE AVE,38.0251753,-78.45510139999999
321 RIVERSIDE AVE,38.0253617,-78.4549238
323 RIVERSIDE AVE,38.0255161,-78.454835
301-B RIVERSIDE AVE,38.023407,-78.456138
303-A RIVERSIDE AVE,38.023509,-78.456076
303-B RIVERSIDE AVE,38.02359999999999,-78.4560149
305-A RIVERSIDE AVE,38.0237196,-78.4559563
305-B RIVERSIDE AVE,38.023783,-78.45590299999999
307-A RIVERSIDE AVE,38.0239309,-78.4558231
307-B RIVERSIDE AVE,38.02398,-78.45577600000001
309 RIVERSIDE AVE,38.0240944,-78.4557232
311 RIVERSIDE AVE,38.0242896,-78.4556343
313 RIVERSIDE AVE,38.0244804,-78.4555011
315 RIVERSIDE AVE,38.024637,-78.455359
1502 SHORT 18TH ST,38.0258026,-78.460608
1500 SHORT 18TH ST,38.0258566,-78.4607412
1504 SHORT 18TH ST,38.0257486,-78.4604748
1506 SHORT 18TH ST,38.025657,-78.460302
1508 SHORT 18TH ST,38.0256362,-78.4601639
1510 SHORT 18TH ST,38.0255778,-78.4599863
1725 CHESAPEAKE ST,38.02402439999999,-78.4578992
1723 CHESAPEAKE ST,38.0241192,-78.45803240000001
1515 CHESAPEAKE ST,38.0248753,-78.4598975
1513 CHESAPEAKE ST,38.0249676,-78.4601084
1511 CHESAPEAKE ST,38.025023,-78.460301
1509 CHESAPEAKE ST,38.0250957,-78.4604748
1507 CHESAPEAKE ST,38.0251497,-78.460608
1505 CHESAPEAKE ST,38.0252081,-78.4607856
1503 CHESAPEAKE ST,38.0252621,-78.4609188
1501 CHESAPEAKE ST,38.0253977,-78.461052
210 18TH ST NE,38.0248208,-78.46140729999999
214 18TH ST NE,38.0250029,-78.4611853
1504 CHESAPEAKE ST,38.0248453,-78.46083
1508 CHESAPEAKE ST,38.02468760000001,-78.4604748
1510 CHESAPEAKE ST,38.0246292,-78.46029709999999
1512 CHESAPEAKE ST,38.0245344,-78.4601639
1514 CHESAPEAKE ST,38.0243944,-78.4599863
1601 E MARKET ST,38.0243256,-78.46176249999999
208 18TH ST NE,38.024527,-78.461474
1603 E MARKET ST,38.0242264,-78.46158489999999
1607 E MARKET ST,38.0241228,-78.4613629
1609 E MARKET ST,38.0240191,-78.46114089999999
1611 E MARKET ST,38.0239111,-78.4608744
1613 E MARKET ST,38.02384,-78.460601
1615 E MARKET ST,38.0237899,-78.4604748
1516 CHESAPEAKE ST,38.0243768,-78.4598087
1619 E MARKET ST,38.0234088,-78.4601199
1617 E MARKET ST,38.02366870000001,-78.4600751
205 RIVERVIEW AVE,38.024046,-78.4597643
207 RIVERVIEW AVE,38.0241552,-78.45963100000002
209 RIVERVIEW AVE,38.0243052,-78.4594978
1701 E MARKET ST,38.0234163,-78.4595866
1703 E MARKET ST,38.0233171,-78.459409
1705 E MARKET ST,38.0232631,-78.4592758
1707 E MARKET ST,38.02321600000001,-78.4591093
206 RIVERVIEW AVE,38.0237207,-78.4593646
208 RIVERVIEW AVE,38.0238708,-78.4592314
1700 CHESAPEAKE ST,38.02413,-78.4589649
1704 CHESAPEAKE ST,38.0238544,-78.45865409999999
1709 E MARKET ST,38.0231463,-78.45892049999999
1706 CHESAPEAKE ST,38.023848,-78.458427
1708 CHESAPEAKE ST,38.023757,-78.458293
1713 E MARKET ST,38.0230408,-78.4585764
1710 CHESAPEAKE ST,38.023613,-78.45813299999999
1720 CHESAPEAKE ST,38.0235553,-78.4579515
1730 CHESAPEAKE ST,38.02348629999999,-78.4574107
313 STEEPHILL ST,38.0229823,-78.4576771
1719 E MARKET ST,38.0228774,-78.4578547
1717 E MARKET ST,38.02282659999999,-78.4581656
1715 E MARKET ST,38.0229258,-78.4583432
1809 E MARKET ST,38.022313,-78.4570998
1800 CHESAPEAKE ST,38.0232119,-78.45670009999999
1804 CHESAPEAKE ST,38.0230178,-78.4563893
1812 CHESAPEAKE ST,38.022926,-78.456193
1900 CHESAPEAKE ST,38.0228514,-78.45594520000002
203 RIVERSIDE AVE,38.0221025,-78.4562117
1819 E MARKET ST,38.0218797,-78.45643369999999
250 RIVERSIDE AVE,38.022382,-78.455714
202 RIVERSIDE AVE,38.0219173,-78.4559896
1901 E MARKET ST,38.021601,-78.45603899999999
280-84 RIVERSIDE AVE,38.0253611,-78.45376350000001
100 CARLTON RD,38.0266949,-78.468563
1200 E MARKET ST,38.0266174,-78.46842319999999
1202 E MARKET ST,38.0265634,-78.46829
1204 E MARKET ST,38.0265138,-78.4682012
1208 E MARKET ST,38.0263236,-78.4681346
1218 E MARKET ST,38.0261164,-78.46769060000001
1304 E MARKET ST,38.0257736,-78.4671133
128 CARLTON RD,38.0257764,-78.4679125
132 CARLTON RD,38.0255401,-78.467846
134 CARLTON RD,38.0255257,-78.4681124
138 CARLTON RD,38.0254033,-78.4681124
142 CARLTON RD,38.0253349,-78.4682456
146 CARLTON RD,38.0251469,-78.468165
148 CARLTON RD,38.0250897,-78.4683455
152 CARLTON RD,38.0249444,-78.46842319999999
156 CARLTON RD,38.0246361,-78.468401
104 MEADE AVE,38.0241565,-78.467737
1308 E MARKET ST,38.0257485,-78.4664473
1310 E MARKET ST,38.0256223,-78.466203
1316 E MARKET ST,38.025398,-78.465763
102 MEADE AVE,38.0232889,-78.4671577
1320 E MARKET ST,38.02407,-78.466105
1423 BURGESS LN,38.0233909,-78.465706
0 BURGESS LN,38.0257116,-78.4670889
1419 BURGESS LN,38.023566,-78.465591
1415 BURGESS LN,38.023853,-78.465269
1417 BURGESS LN,38.023719,-78.465571
1413 BURGESS LN,38.0241382,-78.4652261
1411 BURGESS LN,38.024329,-78.4650929
1407 BURGESS LN,38.02452419999999,-78.4650041
1405 BURGESS LN,38.0246786,-78.4649153
1401 BURGESS LN,38.025003,-78.464623
1403 BURGESS LN,38.0247967,-78.4648709
1326 E MARKET ST,38.0250007,-78.4648709
1324 E MARKET ST,38.0252135,-78.4649597
1406 E MARKET ST,38.0247495,-78.4639828
1404 E MARKET ST,38.0248079,-78.4641604
1400 E MARKET ST,38.0248663,-78.46433809999999
1404 BURGESS LN,38.0245757,-78.4644935
105 LEAKE LN,38.0244043,-78.46420479999999
1502 E MARKET ST,38.0246007,-78.4637164
1504 E MARKET ST,38.0245335,-78.46345
1506 E MARKET ST,38.0244795,-78.4633167
1510 E MARKET ST,38.0242855,-78.4630059
1512 E MARKET ST,38.0240909,-78.4628949
131 FRANKLIN ST,38.0228899,-78.463895
102 LEAKE LN,38.0243283,-78.4638496
106 LEAKE LN,38.0240514,-78.4639384
1408-10 BURGESS LN,38.0238217,-78.4646223
107 LEAKE LN,38.024209,-78.4642937
1406 BURGESS LN,38.0243622,-78.4646045
1339 CARLTON AVE,38.0217413,-78.4635438
1333 CARLTON AVE,38.0210219,-78.46513039999999
1335 CARLTON AVE,38.021471,-78.46495399999999
1337 CARLTON AVE,38.0217414,-78.4635438
1317 CARLTON AVE,38.0220371,-78.4672909
210 CARLTON RD,38.02316,-78.46912069999999
220 CARLTON RD,38.022763,-78.469365
224 CARLTON RD,38.02272019999999,-78.46924469999999
1301 CARLTON AVE,38.02267399999999,-78.4694065
